fdat,FR0,FR1,FR2,FR3,FR4
2003-10-01,0.6818181818181815,0.40454545454545454,-0.018181818181818167,0.03636363636363637,0.09090909090909088
2004-01-01,-1.1173913043478263,0.06521739130434781,-0.30434782608695654,-0.3782608695652174,-0.14347826086956522
2004-04-01,1.8032727272727271,1.3265,0.6114090909090909,0.40768181818181826,0.3046818181818183
2004-07-01,1.7207727272727276,1.0719999999999998,0.19409090909090912,0.14549999999999993,0.060727272727272734
2004-10-01,-1.2782000000000002,0.008599999999999941,-0.11012000000000004,-0.18888000000000013,-0.27279999999999993
2005-01-01,0.8591428571428569,-0.027821428571428535,0.04125000000000005,0.03917857142857144,0.057535714285714294
2005-04-01,0.17370370370370367,0.9954074074074076,-0.04588888888888892,0.18207407407407403,0.028740740740740758
2005-07-01,0.8310256410256411,0.5605641025641026,-0.14820512820512816,0.07138461538461534,-0.018820512820512787
2005-10-01,2.316510638297872,1.3429148936170214,0.11317021276595739,-0.08751063829787235,0.06085106382978722
2006-01-01,-0.5432926829268292,-0.11997560975609753,0.09653658536585369,0.06890243902439029,0.0504878048780488
2006-04-01,0.08355952380952394,0.8601452380952381,0.05887619047619039,-0.16166904761904763,0.098447619047619
2006-07-01,1.741876923076923,0.927366666666667,0.3496948717948719,0.42252820512820516,0.3467051282051282
2006-10-01,-0.4566439024390244,-2.3057658536585364,-0.10747317073170731,0.007002439024390247,-0.026978048780487828
2007-01-01,-2.7188694444444446,-0.5017222222222224,-0.011022222222222204,0.043075,-0.08428055555555557
2007-04-01,1.4311837837837835,1.3408594594594596,-0.05870270270270267,0.09112162162162167,0.16611621621621628
2007-07-01,1.8225461538461543,-0.011166666666666695,-0.40081794871794874,-0.00959999999999999,0.25125641025641027
2007-10-01,-0.4060297297297299,1.1415594594594594,0.40035135135135125,-0.20094594594594606,-0.2367216216216216
2008-01-01,1.444902777777777,0.4779777777777778,-0.23782777777777786,0.12191388888888888,0.00798611111111113
2008-04-01,1.0268147058823527,0.9333529411764704,0.5313764705882353,0.26827352941176474,0.3192558823529412
2008-07-01,1.610083333333334,2.031891666666666,0.12943611111111117,-0.04030555555555554,-0.29281666666666667
2008-10-01,1.6164972972972969,-5.149197297297297,-1.7551216216216214,-0.4927189189189188,0.002889189189189219
2009-01-01,-6.871762162162162,-3.1160108108108107,-0.5352324324324325,-0.631254054054054,-0.6604432432432434
2009-04-01,0.2748571428571429,-0.18083142857142862,-0.10479428571428569,-0.2409942857142857,-0.20798285714285716
2009-07-01,0.4403379310344829,0.2702275862068966,-0.006013793103448333,0.05044137931034486,-0.0864896551724138
2009-10-01,1.3126080000000002,0.4668,-0.21323200000000006,-0.15234000000000003,-0.2208
2010-01-01,1.1690685714285713,0.4599857142857144,-0.06285999999999999,-0.07204285714285716,-0.001317142857142877
2010-04-01,-0.3405894736842104,-0.017481578947368414,0.03536315789473688,-0.10670789473684213,-0.08280526315789472
2010-07-01,-2.028703225806452,-0.6100806451612905,-0.23389999999999994,-0.24639032258064508,-0.4997967741935483
2010-10-01,0.22967333333333334,0.24793,-0.03996333333333335,0.09076666666666668,-0.2712766666666667
2011-01-01,0.7343757575757579,0.6577666666666667,-0.23361515151515147,-0.05227575757575756,-0.0892242424242424
2011-04-01,2.851748571428572,2.162251428571429,0.2848485714285714,0.05787714285714285,0.26426
2011-07-01,0.6761906249999998,-0.340909375,-0.15966562500000003,-0.08433750000000001,-0.02281249999999998
2011-10-01,1.6464387096774191,0.02226774193548389,-0.01137741935483868,-0.10664838709677422,-0.03206774193548387
2012-01-01,-1.0905972222222224,-0.1176916666666667,-0.07159444444444446,0.050722222222222196,0.03307777777777778
2012-04-01,0.61334375,0.2449718750000001,-0.11018750000000002,0.05676874999999999,-0.04687187500000002
2012-07-01,-1.269011764705882,-0.5058147058823528,-0.0596264705882353,-0.16784999999999997,-0.14828235294117645
2012-10-01,0.48962121212121196,0.08325151515151512,-0.11961515151515152,0.004881818181818186,-0.07694545454545453
2013-01-01,-0.28496470588235295,-0.2664029411764706,-0.1507441176470588,-0.05847352941176472,-0.12170588235294118
2013-04-01,-0.31401052631578963,-0.8479263157894738,-0.02172631578947373,-0.21905526315789467,-0.0934447368421053
2013-07-01,-1.2269793103448274,0.11033793103448286,-0.30231379310344825,-0.28037586206896553,-0.2611310344827586
2013-10-01,0.588907142857143,-0.0423607142857143,0.02500000000000006,0.0786964285714286,0.09461785714285711
2014-01-01,-0.7289694444444446,0.04127222222222219,-0.3126527777777778,-0.06606111111111107,-0.2452999999999999
2014-04-01,0.1212714285714285,0.3024171428571429,-0.17314571428571424,0.007802857142857127,-0.11634285714285716
2014-07-01,1.0389911764705881,0.2718970588235294,0.20697941176470588,0.2158794117647059,0.21422352941176476
2014-10-01,-1.0341324324324324,-1.1615621621621617,-0.3893513513513514,-0.11709999999999998,-0.10287837837837838
2015-01-01,-2.005317647058823,-3.138185294117647,-0.42890882352941184,-0.06285294117647058,0.13554999999999992
2015-04-01,-1.3471187500000001,0.05974999999999999,-0.06128124999999999,-0.2081125,-0.28710625000000006
2015-07-01,1.3158333333333332,-0.1820388888888889,-0.13741944444444446,0.04109166666666667,-0.040416666666666684
2015-10-01,-0.18976285714285704,-0.8388171428571427,-0.06715999999999998,-0.09344857142857146,0.10554285714285716
2016-01-01,-0.6478428571428573,-1.4571085714285716,-0.3212542857142857,-0.08379999999999999,-0.08704857142857145
2016-04-01,-0.5921514285714286,0.22818,-0.09563999999999995,0.002342857142857183,-0.002919999999999983
2016-07-01,0.6329352941176469,-0.18935294117647058,-0.020141176470588197,0.08657058823529415,0.011988235294117626
2016-10-01,-0.22747714285714288,0.3068714285714286,0.04252285714285712,0.06582571428571432,0.1285171428571429
2017-01-01,0.9629702702702703,0.4524081081081081,0.002208108108108087,0.03617567567567567,0.14666486486486488
2017-04-01,0.5099272727272729,-0.5752242424242425,-0.13828181818181817,-0.07612121212121213,-0.06910909090909093
2017-07-01,-1.8690448275862066,-0.5818413793103449,-0.08766896551724138,-0.022968965517241324,-0.13441724137931038
2017-10-01,0.289603125,0.3541406250000001,-0.10911875000000003,-0.160490625,-0.05078750000000005
2018-01-01,1.1149515151515155,0.4702666666666666,-0.1362727272727273,0.08683939393939392,0.06769090909090911
2018-04-01,0.8212827586206897,0.14762068965517244,0.11056896551724141,0.049665517241379305,0.15546551724137933
2018-07-01,-0.4260962962962963,-0.005937037037037017,0.0256370370370371,-0.06312962962962963,-0.108462962962963
2018-10-01,-0.33778076923076933,0.0400461538461538,0.047969230769230715,0.05025000000000002,-0.05258846153846157
2019-01-01,-0.9879592592592594,-1.2399111111111112,0.10275555555555559,-0.04604444444444439,-0.1677666666666666
2019-04-01,-0.35009333333333337,0.46840333333333334,-0.13177333333333333,-0.06827000000000003,-0.15722666666666668
2019-07-01,0.30193333333333333,-0.3288000000000001,-0.05934666666666667,0.00753666666666668,0.07400666666666665
2019-10-01,-0.020516666666666614,-0.24291000000000001,0.12820333333333336,0.07623333333333332,0.01796333333333333
2020-01-01,0.7499593749999998,-0.2606531250000001,-0.041565624999999974,0.053034375000000016,0.06729687499999996
2020-04-01,-0.7030787878787881,-4.167700000000001,-0.649087878787879,-0.3427393939393939,-0.24976363636363638
2020-07-01,-1.4411551724137934,0.27048965517241375,-0.23263793103448274,-0.31403448275862067,-0.22791034482758618
2020-10-01,3.2694680000000007,0.8381119999999999,0.711104,0.4533720000000001,0.4511840000000001
2021-01-01,0.008429032258064705,0.3005193548387096,0.235141935483871,-0.018896774193548405,-0.008464516129032243
2021-04-01,1.3343874999999998,1.3785031250000002,0.485159375,0.22184374999999995,0.23101875000000005
2021-07-01,5.091854838709678,2.4009096774193552,0.312067741935484,-0.0007806451612903368,0.11825161290322578
2021-10-01,1.3836031249999992,1.9004218750000001,0.72075,0.26225624999999997,0.09926875
2022-01-01,3.637554838709677,2.3041193548387096,1.0304161290322582,0.41803870967741935,0.4150774193548387
2022-04-01,3.5639517241379304,3.406086206896551,1.442655172413793,0.8091448275862068,0.5839344827586206
2022-07-01,3.3998931034482767,1.6407310344827588,0.7450551724137932,0.5925793103448276,0.37536896551724136
2022-10-01,-0.4912833333333332,0.8308533333333332,0.5248500000000001,0.06325666666666666,0.1257366666666667
2023-01-01,-2.128763333333333,-1.2106466666666664,-0.4049333333333334,-0.4838633333333334,-0.3385566666666667
2023-04-01,0.4415032258064515,0.21548064516129034,0.3455806451612902,0.237158064516129,0.15036129032258064
2023-07-01,-0.7262766666666665,-0.17265,0.028079999999999987,-0.1334666666666667,-0.05256333333333337
2023-10-01,0.5087137931034484,0.21577586206896548,0.10698275862068972,0.0021379310344828064,-0.06594827586206903
2024-01-01,-0.3644678571428572,-0.14800714285714292,-0.12196785714285717,-0.1043535714285714,-0.1285714285714286
2024-04-01,1.3000766666666663,1.1639866666666667,0.37854666666666675,0.2472233333333333,0.2236566666666666
2024-07-01,-0.8336892857142858,-0.7112535714285715,-0.20916428571428564,-0.07666428571428564,-0.11062142857142857
2024-10-01,-0.8569296296296295,-0.1879222222222222,0.021096296296296252,0.010355555555555607,-0.1066962962962963
