fdat,CPI1,CPI2,CPI3,CPI4,CPI5,CPI6
2011-10-01,3.0999999999999996,1.8955697674418606,2.1380069767441854,1.9499302325581398,2.133006976744186,2.077446511627907
2012-01-01,0.8697674418604651,1.996395348837209,1.882481395348837,2.2421930232558136,2.1296372093023255,2.22749
2012-04-01,2.540762162162162,2.071524324324325,2.102094594594594,2.1218891891891887,2.1417243243243247,2.037722222222222
2012-07-01,0.7881022222222224,1.6891800000000001,2.0640266666666665,2.0172866666666662,1.9377688888888889,2.200125
2012-10-01,2.2833333333333328,2.288761111111111,1.9552805555555557,2.0493333333333332,2.2172388888888883,2.339672222222222
2013-01-01,2.0951023255813945,1.695806976744186,1.9431023255813953,2.1630790697674422,2.1941837209302326,2.0469190476190477
2013-04-01,1.4097560975609755,1.2007195121951217,2.146509756097561,2.0186853658536585,1.9877634146341467,2.1059949999999996
2013-07-01,0.0,2.103845945945946,1.7174729729729732,1.7840567567567567,1.832908108108108,2.0275742857142856
2013-10-01,2.5789275,1.6425250000000002,1.6952975000000001,1.86081,2.0950525,2.0845076923076924
2014-01-01,0.906856818181818,1.7748818181818182,1.6248795454545457,2.0155409090909084,1.8376840909090908,1.9925317073170727
2014-04-01,1.8952900000000004,1.94223,1.8568674999999994,1.8001624999999997,1.9054950000000002,1.9226384615384615
2014-07-01,2.969048780487805,2.1435268292682927,2.004931707317073,2.0574,2.12370243902439,2.0871500000000003
2014-10-01,1.1180425,0.8521599999999999,1.68681,1.9943524999999998,1.9813125,1.948585
2015-01-01,-1.1775216216216222,-1.4251864864864863,1.5309405405405405,1.9157945945945947,1.914748648648648,2.022864864864865
2015-04-01,-3.099016666666666,1.6496642857142856,1.9262119047619046,1.8948738095238091,1.835590476190476,2.113678048780488
2015-07-01,3.0,1.82728,1.7448375000000003,1.8204325000000001,2.11857,2.1000249999999996
2015-10-01,1.599602380952381,0.9270452380952383,1.7479047619047616,2.017738095238095,2.17517619047619,2.2686073170731706
2016-01-01,0.20136923076923077,0.26494871794871794,1.6797179487179488,2.0628307692307692,2.125984615384615,2.024981578947368
2016-04-01,-0.30088536585365855,1.8512268292682927,1.9702317073170732,2.1821439024390243,2.052951219512195,2.1226499999999997
2016-07-01,2.502151282051282,1.8701666666666665,2.2205000000000004,2.076379487179487,2.1704,2.210097435897436
2016-10-01,1.607385365853658,2.4110170731707314,2.126419512195122,2.1752121951219507,2.2994073170731704,2.2702549999999997
2017-01-01,3.4032925000000005,2.6057550000000003,2.223155,2.3760725000000003,2.4618775,2.456815
2017-04-01,3.099999999999999,1.6077342857142858,2.214528571428571,2.37954,2.3795428571428574,2.254037142857143
2017-07-01,-0.2772815789473685,1.699071052631579,2.3016394736842103,2.314307894736842,2.1406894736842106,2.237488888888889
2017-10-01,2.00035,2.59634,2.1574,1.952525,2.1485425,2.214758974358974
2018-01-01,3.7011057142857147,2.6113342857142854,1.8963199999999996,2.2603057142857144,2.2851914285714288,2.2385235294117645
2018-04-01,3.5004666666666666,2.01070303030303,2.3744030303030303,2.3477878787878788,2.3814636363636366,2.2279903225806454
2018-07-01,1.6988108108108113,2.34452972972973,2.341127027027027,2.3802999999999996,2.1255108108108103,2.375338888888889
2018-10-01,1.9996147058823528,2.3997823529411764,2.4267264705882354,2.2211647058823534,2.3615470588235294,2.3988909090909085
2019-01-01,1.498825,1.2292833333333333,2.305058333333333,2.3045166666666663,2.2326611111111117,2.236916666666667
2019-04-01,0.8987868421052632,2.668826315789474,2.17248947368421,2.1613605263157893,2.074144736842105,1.946745945945946
2019-07-01,2.9015882352941182,1.8251294117647057,2.1254911764705877,2.0822205882352938,1.9448787878787879,2.100973529411765
2019-10-01,1.7994297297297295,1.8353243243243242,2.176581081081081,2.081845945945946,2.1054972972972976,2.097008108108108
2020-01-01,2.5990857142857138,1.915788571428571,1.9760428571428568,2.1404942857142855,2.1770571428571426,2.1745771428571428
2020-04-01,1.20044,-2.39369,1.6178774999999999,1.8864325000000002,1.9525425000000003,1.8857825
2020-07-01,-3.50186875,1.9084750000000001,1.545084375,1.54530625,1.51031875,1.82583125
2020-10-01,5.197611428571427,2.161177142857143,2.1138914285714283,1.8093457142857141,2.151,2.1778114285714283
2021-01-01,2.201526315789474,2.4847631578947373,2.0349500000000003,2.157781578947368,2.2153499999999995,2.2171270270270274
2021-04-01,3.7026888888888885,3.3838999999999992,2.6984166666666667,2.406925,2.4551,2.298091428571429
2021-07-01,8.403749999999997,5.088611111111111,2.666402777777778,2.443036111111111,2.3938666666666673,2.473894285714286
2021-10-01,6.601813888888888,4.615672222222223,3.233661111111111,2.7241972222222217,2.623622222222222,2.4932250000000002
2022-01-01,8.20235,5.515755882352941,3.665702941176471,3.0589147058823527,3.015111764705882,2.8362969696969698
2022-04-01,9.200087499999999,7.214215625,4.665987500000001,3.8712343750000002,3.4652562500000004,3.2705
2022-07-01,10.502726470588236,6.285185294117646,4.489538235294117,3.9110117647058824,3.525558823529412,3.2563235294117643
2022-10-01,5.698339999999998,5.231582857142858,4.459185714285715,3.5880199999999998,3.435965714285714,3.1984942857142853
2023-01-01,3.1017861111111102,3.3439083333333333,3.3362972222222225,3.028763888888889,2.8946027777777776,2.631445714285715
2023-04-01,3.801828571428572,3.4736742857142855,3.3007114285714287,3.0205085714285715,2.7711885714285716,2.5901714285714283
2023-07-01,2.7012361111111116,3.067219444444444,2.9960027777777776,2.6415055555555553,2.5593250000000003,2.5842555555555555
2023-10-01,3.5983903225806446,3.1612612903225807,2.717558064516129,2.5582709677419353,2.536493548387097,2.46941935483871
2024-01-01,2.7959812499999996,2.5288281249999995,2.437696875,2.436565625,2.31053125,2.2028406249999994
2024-04-01,3.8007999999999993,3.594383870967742,2.828274193548387,2.5759258064516124,2.443567741935484,2.4824258064516127
2024-07-01,2.802479411764705,2.158797058823529,2.3945852941176473,2.385105882352941,2.3790323529411763,2.3654147058823534
2024-10-01,1.2031333333333332,2.2113466666666666,2.4007899999999998,2.3620966666666665,2.2269333333333337,2.2324166666666665
