fdat,FR0,FR1,FR2,FR3,FR4,CPI10mn,CPI10mntr,dCPI10mn,CPI10md,CPI10q25,CPI10q75,CPI10Cmn,CPI10Cmntr,CPI10Cmd,dCPI10Cmn,dCPI10Cmd,rhob,rat1,rat2,FR0shift,FR0shift_2
1998-04-01,-1.2294444444444446,-0.461111111111111,0.024444444444444394,0.061111111111111054,-0.044444444444444446,2.435185185185185,2.443478260869565,-0.18255675029868623,2.5,2.1500000000000004,2.5,2.435185185185185,2.443478260869565,2.5,-0.07500000000000004,0.0,0.8907083837445955,0.09734695887168592,0.10929161625540451,-0.14123192700499734,-0.018699942858739264
1998-07-01,0.41571428571428576,-0.16142857142857142,0.09952380952380951,0.03428571428571431,0.029999999999999985,2.5900000000000003,2.5846153846153848,0.15481481481481518,2.5,2.4,2.8,2.5900000000000003,2.5846153846153848,2.5,0.06842105263157892,0.0,0.8711066092681692,0.1122798845574824,0.12889339073183081,0.04046852147380086,0.00442287011933824
1998-10-01,-0.2736363636363635,-0.365909090909091,-0.32772727272727287,-0.2813636363636363,-0.24681818181818171,2.5300000000000002,2.503846153846154,-0.06000000000000005,2.5,2.2125000000000004,2.875,2.5300000000000002,2.503846153846154,2.5,-0.1166666666666667,-0.09999999999999964,0.8787034692327171,0.10658368239110447,0.12129653076728286,-0.03072385931982017,-0.0039601024040993825
1999-01-01,-0.03782608695652182,-0.17391304347826086,-0.1652173913043478,-0.056521739130434755,-0.026086956521739164,2.379032258064516,2.3425925925925926,-0.15096774193548423,2.3,2.0,2.5,2.379032258064516,2.3425925925925926,2.3,-0.1386363636363636,-0.050000000000000044,0.8978181491435153,0.0917407202120278,0.10218185085648468,-0.004031643638272221,-0.0004890243866124067
1999-04-01,-0.4247619047619048,0.8666666666666666,0.041904761904761875,-0.03333333333333329,-0.06190476190476195,2.4338235294117645,2.435,0.05479127134724848,2.5,2.2,2.575,2.4338235294117645,2.435,2.5,0.023809523809523808,0.0,0.890880788881772,0.09721220888316356,0.10911921111822798,-0.038967963061489905,-0.0039818185897301656
1999-07-01,0.9546428571428571,0.12571428571428575,0.1267857142857143,0.12142857142857141,0.1214285714285714,2.5042857142857144,2.5016129032258068,0.07046218487394995,2.5,2.3,2.6,2.5042857142857144,2.5016129032258068,2.5,0.08518518518518521,0.0,0.8819592663603806,0.10410711884143985,0.11804073363961942,0.0928029408373915,0.010126583693627744
1999-10-01,0.30250000000000005,0.14142857142857143,0.0632142857142857,0.006785714285714299,0.02000000000000001,2.405,2.3970588235294117,-0.09928571428571464,2.5,2.2,2.5,2.405,2.3970588235294117,2.5,-0.05185185185185185,0.0,0.8945302608255256,0.09434587329294278,0.10546973917447444,0.03149240344953556,0.0037173864072580585
2000-01-01,0.31249999999999994,0.13958333333333336,0.18541666666666665,0.11041666666666666,0.002083333333333326,2.505882352941176,2.5,0.1008823529411762,2.5,2.3499999999999996,2.6,2.505882352941176,2.5,2.5,0.017857142857142825,0.0,0.8817571090223885,0.10426150971086821,0.11824289097761154,0.029483085404044613,0.00310957332762334
2000-04-01,1.4125,0.9450000000000001,0.16499999999999998,0.1625,0.36000000000000004,2.676666666666667,2.623076923076923,0.1707843137254912,2.5,2.5,2.8,2.676666666666667,2.623076923076923,2.5,0.09130434782608696,0.0,0.8601333670971553,0.1203039579032656,0.13986663290284473,0.14726938246660137,0.017413557535338523
2000-07-01,0.3033333333333334,0.38238095238095243,0.1776190476190476,0.026190476190476215,-0.1547619047619047,2.5306451612903222,2.505555555555556,-0.14602150537634495,2.5,2.2,2.725,2.5306451612903222,2.505555555555556,2.5,0.02173913043478263,0.0,0.8786217825664318,0.10664554576621768,0.12137821743356825,0.03649220056399057,0.005104041220100653
2000-10-01,0.22916666666666674,0.325,0.07083333333333332,0.03333333333333332,-0.008333333333333312,2.581818181818182,2.5689655172413794,0.05117302052785977,2.5,2.3,2.8,2.581818181818182,2.5689655172413794,2.5,0.04629629629629628,0.0,0.8721425447178802,0.11150992641090052,0.12785745528211978,0.02443960423809156,0.0029664355972014336
2001-01-01,-0.43999999999999984,-0.228,-0.20799999999999996,-0.10400000000000002,-1.7763568394002505e-17,2.525,2.5216666666666665,-0.0568181818181821,2.5,2.3249999999999997,2.7375,2.525,2.5216666666666665,2.5,-0.03214285714285712,0.0,0.8793365408964294,0.10610378874073152,0.12066345910357057,-0.04906436762079621,-0.006273245189021438
2001-04-01,1.6576923076923076,0.5384615384615384,5.124106267500723e-17,-0.0846153846153846,0.02307692307692308,2.6120689655172415,2.59,0.08706896551724164,2.5,2.5,2.75,2.6120689655172415,2.59,2.5,0.10185185185185185,0.0,0.868312361924887,0.11434600405331102,0.13168763807511297,0.17588743441252033,0.0212231862490671
2001-07-01,0.22083333333333344,-0.25000000000000017,0.041666666666666664,-0.01250000000000002,0.15833333333333335,2.5766666666666667,2.576923076923077,-0.03540229885057489,2.5,2.5,2.8,2.5766666666666667,2.576923076923077,2.5,-0.0454545454545455,0.0,0.8727948003714021,0.11102403681604645,0.1272051996285979,0.02525140922843953,0.0033252984393613125
2001-10-01,-1.5739130434782609,-1.0391304347826082,-0.6173913043478262,-0.6304347826086958,-0.47391304347826096,2.5203846153846152,2.53875,-0.05628205128205144,2.55,2.4,2.8,2.5203846153846152,2.53875,2.55,-0.07499999999999998,0.0,0.8799209147398562,0.1056600985432309,0.12007908526014377,-0.17474217968438616,-0.022228113850288663
2002-01-01,-1.9,-0.6095238095238095,0.04047619047619054,0.023809523809523808,0.03809523809523802,2.589393939393939,2.5810344827586205,0.06900932400932369,2.5,2.35,2.8,2.589393939393939,2.5810344827586205,2.5,0.02894736842105267,0.0,0.8711833452274071,0.11222292422579148,0.12881665477259285,-0.2007541872321387,-0.024106379164978847
2002-04-01,-0.0009333333333333934,0.9533333333333331,0.05003333333333336,-0.11429999999999992,0.00936666666666667,2.5455882352941175,2.5283333333333338,-0.04380570409982143,2.5,2.4,2.7375,2.5455882352941175,2.5283333333333338,2.5,-0.0285714285714286,0.0,0.87672977522232,0.10807467646094025,0.12327022477768002,-0.00010474139594407879,-1.3492436241727855e-05
